cell_index,cell_label,n_seeds,epoch,override_build.max_houses_per_agent,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
0,max_houses_per_agent=1,30,0,1,85.54666666666667,83.95,77.18,94.71,0.23789659845338634,0.2357026098366489,0.1800032900729527,0.28674014101342676,5.991527891249498,5.88039826732819,5.381437053792324,6.689393097721489,8.512266666666667,8.370000000000001,7.49,9.381,9.9,10.0,8.0,11.0,1.4333333333333333,1.0,1.0,2.0,0.05476190476190476,0.03571428571428571,0.0,0.14285714285714285,4.95,5.0,4.0,5.5
0,max_houses_per_agent=1,30,1,1,88.1,87.65,69.33999999999999,109.58,0.4221591607353018,0.41762645459329856,0.3399947126424865,0.5227359568481639,6.081777562489492,6.073334898424061,4.720324769180849,7.645359161014348,8.822222400000001,8.698112,6.380530400000001,11.230512000000001,10.766666666666667,11.0,9.0,12.1,1.4333333333333333,2.0,0.9,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,5.383333333333334,5.5,4.5,6.05
0,max_houses_per_agent=1,30,2,1,88.83333333333334,86.65,75.43,107.02,0.43922640461468304,0.44603596931057743,0.36919603897897185,0.5040017758247599,6.1256248929307535,5.981929983986946,5.122886578046359,7.463614597162203,7.642460380948719,7.736249839230769,6.0369551999999995,9.4407944,11.5,12.0,9.9,13.0,1.5333333333333334,2.0,1.0,2.0,0.14761904761904762,0.14285714285714285,0.0,0.22142857142857142,5.75,6.0,4.95,6.5
0,max_houses_per_agent=1,30,3,1,84.22200000000001,83.80000000000001,68.90400000000001,100.74,0.40987391236012083,0.41416148334838565,0.3243414512540048,0.48457188766597126,5.810920186677082,5.763368090607854,4.676280234808471,7.041293321563485,6.6402286677307085,6.6381897187500005,5.364492800000001,8.23101777075,11.466666666666667,11.0,10.0,13.1,0.6333333333333333,1.0,0.0,1.0,0.30238095238095236,0.3214285714285714,0.14285714285714285,0.42857142857142855,5.733333333333333,5.5,5.0,6.55
0,max_houses_per_agent=1,30,4,1,86.042625,84.69999999999999,70.47,107.53,0.3878206624368186,0.3874042920306265,0.25650412046425336,0.48901993314261616,5.951991454495876,5.849960262864487,4.789061462000121,7.554275057168745,6.651182051110636,6.856061326015626,4.694072,8.921378895906297,12.166666666666666,12.0,11.0,14.0,0.3,0.0,0.0,1.0,0.3738095238095238,0.35714285714285715,0.21428571428571427,0.5714285714285714,6.083333333333333,6.0,5.5,7.0
0,max_houses_per_agent=1,30,5,1,91.20315833333333,91.80000000000001,72.78,108.24,0.3711672347612277,0.38155686823621443,0.24840134408867567,0.47734897935456,6.328927692143196,6.349607315108179,4.975707171616262,7.596601511047002,6.790422129079916,7.0431679416433575,4.444468,9.111686735782502,12.4,13.0,11.0,14.0,1.0666666666666667,1.0,0.0,2.0,0.3476190476190476,0.35714285714285715,0.21428571428571427,0.5,6.2,6.5,5.5,7.0
0,max_houses_per_agent=1,30,6,1,92.22533250000001,90.55,76.22000000000001,111.33,0.3458067442443454,0.3419478890715082,0.27080212486698885,0.4219752165444071,6.414620377877827,6.296361403777766,5.2159466903853335,7.816741794709364,6.857300814587029,7.0841706338780135,3.1886112000000004,9.351696617720195,12.766666666666667,13.0,11.0,14.0,0.6666666666666666,1.0,0.0,2.0,0.4023809523809524,0.39285714285714285,0.2857142857142857,0.5071428571428571,6.383333333333334,6.5,5.5,7.0
0,max_houses_per_agent=1,30,7,1,93.39150377916667,94.1,77.93,107.95880475,0.3320606151976611,0.32470949413364025,0.24658164861008028,0.41635675582695447,6.504791390913074,6.554460615388587,5.359777745247251,7.577807965041043,6.977127113225731,7.937928593484294,3.269342749999999,9.236650324984339,12.666666666666666,13.0,11.0,14.0,0.3333333333333333,0.0,0.0,1.0,0.42142857142857143,0.42857142857142855,0.2857142857142857,0.5714285714285714,6.333333333333333,6.5,5.5,7.0
0,max_houses_per_agent=1,30,8,1,96.48000502033334,97.73637822578124,82.1,110.36040915883594,0.3290482639890863,0.3443969171793012,0.23212471074766114,0.43013632814194624,6.726904798029267,6.821773168167448,5.677293924733684,7.778765145190425,7.155154814115007,7.9049673285487465,3.5444657537499995,9.714574072215434,13.266666666666667,13.5,12.0,14.0,1.0666666666666667,1.0,0.0,2.0,0.39999999999999997,0.42857142857142855,0.2857142857142857,0.5714285714285714,6.633333333333334,6.75,6.0,7.0
0,max_houses_per_agent=1,30,9,1,95.1047903614866,92.4,83.13,111.44,0.3179125250305744,0.31767601642373466,0.21846283783382286,0.38509226417254877,6.634243049019469,6.429031713900136,5.743475760018645,7.860093973215163,7.214273861226721,8.058786507948977,3.67449442675,9.751550609075867,13.333333333333334,13.5,12.9,14.0,0.5666666666666667,0.0,0.0,1.1,0.4357142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,6.666666666666667,6.75,6.45,7.0
0,max_houses_per_agent=1,30,10,1,94.58521838883516,95.44066406249999,81.69,111.0518426875,0.31437051683279443,0.314973551041046,0.2230697873973585,0.3863471888361141,6.598901769357543,6.652448117967687,5.64046809268383,7.813879215913942,7.304724119717191,8.06152553183664,3.2066745460497184,9.977670930353913,13.133333333333333,13.0,11.9,14.0,0.36666666666666664,0.0,0.0,1.0,0.4666666666666667,0.5,0.35714285714285715,0.5785714285714285,6.566666666666666,6.5,5.95,7.0
0,max_houses_per_agent=1,30,11,1,96.0065553087332,95.5,80.15,111.63750594414063,0.31520618428360897,0.3166815747395771,0.19198740787571228,0.4014763458802356,6.700008001339138,6.668474195961107,5.524261827059883,7.881017919701606,7.22241157246183,7.996040554565882,2.9842314259762497,10.298124537051333,13.7,14.0,13.0,14.0,1.0666666666666667,1.0,0.0,2.0,0.47857142857142854,0.5,0.35714285714285715,0.5785714285714285,6.85,7.0,6.5,7.0
0,max_houses_per_agent=1,30,12,1,95.52677259867316,94.30000000000001,82.39,111.03,0.31873417139163784,0.3263124512101166,0.19887505908303152,0.41041993792643566,6.663973814209407,6.5749984738171285,5.673483854441398,7.831999261060944,7.142436685177452,8.053371277552456,2.087500224119374,10.701195667843932,13.4,14.0,12.0,14.0,0.5333333333333333,0.0,0.0,1.1,0.4880952380952381,0.5,0.35714285714285715,0.6428571428571429,6.7,7.0,6.0,7.0
0,max_houses_per_agent=1,30,13,1,94.70771633205312,93.65,80.86,110.15,0.3157254172217198,0.3174373677551644,0.19788471463989774,0.3979353493222105,6.606974172250077,6.527835009982355,5.578622278056952,7.772631762855977,6.921560437041233,7.3782299976014,0.8296236533312498,10.914800254859513,13.466666666666667,14.0,12.9,14.0,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.35714285714285715,0.6428571428571429,6.733333333333333,7.0,6.45,7.0
0,max_houses_per_agent=1,30,14,1,96.067750031971,95.7,83.04,112.12,0.3114627744656845,0.31077213710288903,0.19278814209046757,0.3913642565816479,6.706250757907944,6.657453740331892,5.747727591036414,7.9192426582517585,6.699623296363607,7.688301047335944,0.35841858642375,11.436636843482686,13.566666666666666,14.0,13.0,14.0,1.1,1.0,0.0,2.0,0.5,0.5,0.35714285714285715,0.6428571428571429,6.783333333333333,7.0,6.5,7.0
0,max_houses_per_agent=1,30,15,1,96.06466790021217,93.75,82.78016301044687,112.12,0.3084177481593458,0.32916430461073326,0.19427054605626037,0.376281916889193,6.707553118792625,6.536028210567381,5.716896027400971,7.918181924713349,6.502336127369099,8.066676296996116,0.21439602516360012,11.035960840861126,13.7,14.0,13.0,14.0,0.5,0.0,0.0,1.0,0.5095238095238095,0.5,0.4214285714285714,0.6428571428571429,6.85,7.0,6.5,7.0
0,max_houses_per_agent=1,30,16,1,94.53442042733826,93.45,85.69,109.22,0.3139805733833086,0.32552762509524,0.22298411296794435,0.38502040297826434,6.595468315261079,6.5096149976606545,5.9358847978141025,7.701081489267364,6.091814627676953,7.676345171754688,0.15741759162133762,11.400064352538685,13.733333333333333,14.0,13.0,14.0,0.36666666666666664,0.0,0.0,1.0,0.5333333333333333,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.866666666666666,7.0,6.5,7.0
0,max_houses_per_agent=1,30,17,1,97.45003731184538,96.30000000000001,83.71,111.27,0.30426846463508356,0.3153962499660368,0.213634863627276,0.40522459376172654,6.808582718528557,6.712744712168348,5.795346022981282,7.840576133118783,5.816413923648639,6.5407849565900085,0.1236798650046128,11.200736948138404,13.733333333333333,14.0,13.0,14.0,1.1,1.0,0.0,2.0,0.5214285714285715,0.5,0.4214285714285714,0.65,6.866666666666666,7.0,6.5,7.0
0,max_houses_per_agent=1,30,18,1,94.7805501070819,93.5,81.42,110.4,0.3163268495813735,0.3336960801069637,0.20436335403726716,0.3960876142012236,6.611875868572306,6.51779988570631,5.615185131012163,7.761309523809524,5.502574168918685,5.576219993111088,0.10267614764828874,12.245446925813674,13.8,14.0,13.0,14.0,0.5,0.0,0.0,1.0,0.5452380952380952,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.9,7.0,6.5,7.0
0,max_houses_per_agent=1,30,19,1,96.6304697358064,96.25,81.5,111.48,0.2971329325503355,0.2959181463310702,0.20874158052318356,0.3877855802296438,6.753609943425289,6.718228151304952,5.6265978951931785,7.867421227345189,5.40503935897133,4.530695838186044,0.02727558869849145,12.741864496985418,13.8,14.0,13.0,14.0,0.3333333333333333,0.0,0.0,1.0,0.5428571428571428,0.5714285714285714,0.4214285714285714,0.65,6.9,7.0,6.5,7.0
0,max_houses_per_agent=1,30,20,1,96.19333333333333,96.95,81.53999999999999,107.68,0.3075607184042946,0.3066937787366201,0.2254562814055145,0.39559812066940375,6.717172021750233,6.766410347799257,5.651660636476812,7.571630174502194,4.969751338408748,3.873551691215855,0.007666997911993908,12.090499026064506,13.8,14.0,13.0,14.0,1.1333333333333333,1.0,0.0,2.0,0.5404761904761904,0.5,0.42857142857142855,0.65,6.9,7.0,6.5,7.0
0,max_houses_per_agent=1,30,21,1,98.35,98.5,84.96,112.42,0.2915280190511375,0.2845733211521441,0.2011174349991671,0.37513050226165795,6.879235990474431,6.8907605705103405,5.880285416294177,7.913408051228936,4.803169584586321,2.8015596021946156,0.002778443533280695,11.379029929328489,13.766666666666667,14.0,13.0,14.0,0.5333333333333333,0.0,0.0,1.0,0.5547619047619048,0.5714285714285714,0.42857142857142855,0.65,6.883333333333334,7.0,6.5,7.0
0,max_houses_per_agent=1,30,22,1,98.03,97.6,84.16,111.8,0.2909985874268523,0.299998709685744,0.20978923306906208,0.37000173907434947,6.856643563429431,6.823720876592155,5.82937342508446,7.865870176335293,4.624981601922214,1.7123502437745606,0.0007713521992910859,12.104590581849731,13.733333333333333,14.0,13.0,14.0,0.3333333333333333,0.0,0.0,1.0,0.5547619047619048,0.5714285714285714,0.42857142857142855,0.65,6.866666666666666,7.0,6.5,7.0
0,max_houses_per_agent=1,30,23,1,98.43333333333334,100.25,85.81,108.82,0.2889791486993253,0.29346473443074517,0.21890740491869373,0.3769677581453944,6.886462806602719,7.030000925378659,5.937854374345782,7.651380163641758,4.199758104273263,0.8222091820897917,0.00020743287491457413,12.346381169529097,13.833333333333334,14.0,13.0,14.0,1.1,1.0,0.0,2.0,0.5452380952380952,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.916666666666667,7.0,6.5,7.0
0,max_houses_per_agent=1,30,24,1,98.08333333333333,98.9,84.02,112.07,0.28787636300314956,0.29609476407316077,0.1932389720499248,0.372527755691021,6.862014199450806,6.912242137493954,5.820192329692196,7.902499243926582,4.040805864319436,0.32717007169628964,6.644958059614195e-05,11.724300987911793,13.733333333333333,14.0,13.0,14.0,0.5,0.0,0.0,1.0,0.5547619047619048,0.5714285714285714,0.5,0.6428571428571429,6.866666666666666,7.0,6.5,7.0
0,max_houses_per_agent=1,30,25,1,98.66333333333333,99.35,85.27,108.99,0.28613921940653453,0.29274283158978803,0.21696356439828024,0.35696434696935697,6.904311342677685,6.929336695925434,5.920235995516043,7.676518217800861,3.889284449691391,0.16835405952321614,1.939997514152325e-05,12.251672243926784,13.8,14.0,13.0,14.0,0.36666666666666664,0.0,0.0,1.0,0.5619047619047619,0.5714285714285714,0.42857142857142855,0.65,6.9,7.0,6.5,7.0
0,max_houses_per_agent=1,30,26,1,97.86333333333333,98.0,86.07,108.1,0.29461924197230693,0.3139005289697417,0.2110859328133491,0.37130941863275907,6.842928474251941,6.837851692383856,5.9858923364672485,7.602237417126466,3.650790534100759,0.09372098245542247,5.575212512686553e-06,12.48018366743826,13.866666666666667,14.0,13.0,14.0,1.1333333333333333,1.0,0.0,2.0,0.55,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.933333333333334,7.0,6.5,7.0
0,max_houses_per_agent=1,30,27,1,98.06666666666666,97.65,85.79,109.71,0.2909645621621172,0.2900470295870623,0.2080789848404954,0.35767768253182486,6.859279623680846,6.830041653283123,5.9575191378050185,7.732755939542257,3.5639580919415312,0.06526282256868876,1.7186360929022853e-06,12.383154130567483,13.766666666666667,14.0,13.0,14.0,0.5,0.0,0.0,1.0,0.5642857142857143,0.5714285714285714,0.42857142857142855,0.7214285714285715,6.883333333333334,7.0,6.5,7.0
0,max_houses_per_agent=1,30,28,1,98.87666666666667,99.30000000000001,85.74,116.93,0.2841162572183687,0.291218352002455,0.1772815587457084,0.3605245927061884,6.920560919009863,6.9475840063422005,5.943906058730001,8.274042927587745,3.5124589542797575,0.02998650587664517,6.789116742036749e-07,12.706527776844618,13.7,14.0,13.0,14.0,0.36666666666666664,0.0,0.0,1.0,0.5595238095238095,0.5714285714285714,0.42857142857142855,0.65,6.85,7.0,6.5,7.0
0,max_houses_per_agent=1,30,29,1,99.4,97.30000000000001,87.45,114.02,0.28313632645544495,0.29814510322296367,0.19316387603233254,0.35305442827674194,6.958431836772277,6.776632139684512,6.068935993383333,8.041412759083565,3.40097982251675,0.008649999178085944,1.5875788574101555e-07,11.938870802019666,13.766666666666667,14.0,13.0,14.0,1.1,1.0,0.0,2.0,0.5547619047619048,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.883333333333334,7.0,6.5,7.0
1,max_houses_per_agent=2,30,0,2,85.54666666666667,83.95,77.18,94.71,0.23789659845338634,0.2357026098366489,0.1800032900729527,0.28674014101342676,5.991527891249498,5.88039826732819,5.381437053792324,6.689393097721489,8.512266666666667,8.370000000000001,7.49,9.381,9.9,10.0,8.0,11.0,1.4333333333333333,1.0,1.0,2.0,0.05476190476190476,0.03571428571428571,0.0,0.14285714285714285,4.95,5.0,4.0,5.5
1,max_houses_per_agent=2,30,1,2,88.41666666666667,87.65,69.33999999999999,109.58,0.4234661055008922,0.41762645459329856,0.3477970513036423,0.5227359568481639,6.103743137725744,6.073334898424061,4.720324769180849,7.645359161014348,8.883009066666666,8.698112,6.380530400000001,11.374580000000002,10.766666666666667,11.0,9.0,12.1,1.4333333333333333,2.0,0.9,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,5.383333333333334,5.5,4.5,6.05
1,max_houses_per_agent=2,30,2,2,108.04333333333334,100.05000000000001,82.15,136.32,0.49006820135668394,0.49836028575159014,0.41269488983502933,0.5706302998734192,7.472346851702611,6.890464426877471,5.615119705640532,9.507283741018366,11.10370670325641,10.653755732499999,7.762228000000001,15.379237600000002,11.533333333333333,12.0,10.0,13.0,1.5333333333333334,2.0,1.0,2.0,0.08809523809523809,0.07142857142857142,0.0,0.14285714285714285,5.766666666666667,6.0,5.0,6.5
1,max_houses_per_agent=2,30,3,2,114.92533333333333,112.8,86.52,140.61,0.49356322835298694,0.4967045350627181,0.4247478768249619,0.5489360812023512,7.962170766775888,7.805368126822799,5.971122346190734,9.823606201679894,11.895199750602549,11.411918007314815,8.393075922125002,15.397954403875001,11.4,11.0,9.9,13.1,0.6,1.0,0.0,1.0,0.15238095238095237,0.14285714285714285,0.07142857142857142,0.22142857142857142,5.7,5.5,4.95,6.55
1,max_houses_per_agent=2,30,4,2,121.34333333333333,122.5,91.89,155.46,0.48333410883785355,0.49678496803681305,0.3704992374702447,0.5672960978533473,8.425713897962027,8.48613221985779,6.279923379644755,10.893027640584625,12.759916424247256,11.805623764707224,7.964953159499999,16.735944404697513,12.2,12.0,11.0,14.0,0.3,0.0,0.0,1.0,0.16904761904761903,0.14285714285714285,0.07142857142857142,0.2857142857142857,6.1,6.0,5.5,7.0
1,max_houses_per_agent=2,30,5,2,136.77333333333334,133.45,111.91,166.41,0.47286484826356573,0.48537219993883646,0.36636653471428465,0.5563902836714391,9.533091385392026,9.305453809865032,7.704856874799507,11.690239167023273,14.740517663855567,14.288481750945916,11.133656020000004,19.222519603804525,12.333333333333334,13.0,10.9,14.0,0.9666666666666667,1.0,0.0,2.0,0.1119047619047619,0.14285714285714285,0.0,0.15,6.166666666666667,6.5,5.45,7.0
1,max_houses_per_agent=2,30,6,2,139.74,137.5,110.41,177.02,0.4579537981730294,0.4549697948683465,0.3852638673608207,0.5598724046860213,9.752451672342056,9.587974280298084,7.621154400558652,12.476792760700572,15.794136656691032,15.08431904827368,11.698321421877502,19.515831278759475,12.566666666666666,13.0,10.9,14.0,0.6666666666666666,1.0,0.0,1.1,0.1238095238095238,0.14285714285714285,0.0,0.21428571428571427,6.283333333333333,6.5,5.45,7.0
1,max_houses_per_agent=2,30,7,2,145.09,143.05,107.37,179.78,0.44675462677337935,0.45001511690153145,0.3576236549795334,0.5243135127805274,10.14019411518474,9.988706925499379,7.404018836582463,12.633404358362352,17.414120533426185,16.89158755629239,12.315347489062502,21.78181686388763,12.6,13.0,11.0,14.0,0.36666666666666664,0.0,0.0,1.0,0.11666666666666665,0.14285714285714285,0.0,0.21428571428571427,6.3,6.5,5.5,7.0
1,max_houses_per_agent=2,30,8,2,150.05,151.05,122.51,180.35,0.438234002969352,0.44698343528392787,0.3479303155528873,0.5170764834547483,10.498740141372467,10.579958197328347,8.512092876966443,12.698467558937264,17.91205485471049,17.895831591823423,14.696398125558227,22.660236496110155,12.866666666666667,13.0,11.0,14.0,0.9333333333333333,1.0,0.0,2.0,0.08095238095238094,0.07142857142857142,0.0,0.14285714285714285,6.433333333333334,6.5,5.5,7.0
1,max_houses_per_agent=2,30,9,2,155.10333333333332,156.95,118.48,194.47,0.4323659089673644,0.450355382143787,0.3278278798585788,0.4916586634765857,10.862626569325842,10.973043805170395,8.225768885094144,13.716266301482356,19.81194723729763,19.88287450588912,12.513610021358897,26.613864951295373,13.133333333333333,13.0,12.0,14.0,0.6666666666666666,0.5,0.0,2.0,0.08571428571428572,0.07142857142857142,0.0,0.14285714285714285,6.566666666666666,6.5,6.0,7.0
1,max_houses_per_agent=2,30,10,2,152.61666666666667,150.75,125.9,185.93,0.43285434975206943,0.4366215082710434,0.345108974595487,0.5148722205590179,10.684763301314442,10.55684489104436,8.727692497451676,13.109508782814789,20.050666330737716,19.244506203535764,15.528440839446187,25.130457921166222,13.166666666666666,13.0,12.0,14.0,0.3,0.0,0.0,1.0,0.08809523809523809,0.07142857142857142,0.0,0.21428571428571427,6.583333333333333,6.5,6.0,7.0
1,max_houses_per_agent=2,30,11,2,158.42,160.75,124.19,187.54,0.4275107230245586,0.43580200442421985,0.32224542232103526,0.5148674450512121,11.101958924202007,11.268976941800311,8.613386023774753,13.228515345963833,21.083560794720697,21.50960683003636,13.584653163023438,27.656564707314065,13.633333333333333,14.0,13.0,14.0,0.9666666666666667,1.0,0.0,2.0,0.08095238095238094,0.07142857142857142,0.0,0.15,6.816666666666666,7.0,6.5,7.0
1,max_houses_per_agent=2,30,12,2,157.39666666666668,153.89999999999998,133.15,185.62,0.43155724033351267,0.4344510466045021,0.32308892932753785,0.5211599141158125,11.026840427452292,10.779541838926718,9.289405539369419,13.065415598920232,21.759052261011686,20.69229079971401,17.297521409015957,28.16537008285322,13.4,14.0,12.9,14.0,0.6666666666666666,0.5,0.0,2.0,0.08571428571428572,0.07142857142857142,0.0,0.14285714285714285,6.7,7.0,6.45,7.0
1,max_houses_per_agent=2,30,13,2,158.05333333333334,159.5,131.60999999999999,194.28,0.4258085110053558,0.43641052024438526,0.33614225295381317,0.5023376300013407,11.076619554021132,11.177402227055321,9.144871520822075,13.718403595974474,22.953340872499762,22.676932329460012,16.520558924663856,31.38581720802695,13.566666666666666,14.0,12.0,14.0,0.3,0.0,0.0,1.0,0.08095238095238094,0.07142857142857142,0.0,0.14285714285714285,6.783333333333333,7.0,6.0,7.0
1,max_houses_per_agent=2,30,14,2,157.98333333333332,158.05,132.93,185.01,0.4278255178473455,0.44078898205361133,0.33405122771456197,0.50104093961829,11.070611050600137,11.051970433785215,9.251333956243386,13.027134588502285,22.631738991826122,21.814890820501994,17.029122758912862,29.617275139922636,13.466666666666667,14.0,12.9,14.0,1.0333333333333334,1.0,0.0,2.0,0.07380952380952381,0.07142857142857142,0.0,0.14285714285714285,6.733333333333333,7.0,6.45,7.0
1,max_houses_per_agent=2,30,15,2,161.2,160.55,134.17,198.66,0.42650338198221016,0.4537241990529372,0.33252307192292263,0.5001086278389358,11.301034023294608,11.250056599739082,9.341922854497199,14.008142019271052,24.370903186908585,24.732755345736926,18.33603241438685,29.32135713136896,13.666666666666666,14.0,13.0,14.0,0.5666666666666667,0.0,0.0,1.1,0.07380952380952381,0.07142857142857142,0.0,0.14285714285714285,6.833333333333333,7.0,6.5,7.0
1,max_houses_per_agent=2,30,16,2,156.05666666666667,153.55,130.79,188.1,0.4247234955185566,0.4313159091809493,0.33407012275918324,0.5227655358978869,10.934543014145483,10.740255066552272,9.084946405511484,13.267710339681825,24.139046537548815,23.821618825490738,18.73094024735778,31.13196722502716,13.533333333333333,14.0,13.0,14.0,0.3,0.0,0.0,1.0,0.07380952380952381,0.07142857142857142,0.0,0.21428571428571427,6.766666666666667,7.0,6.5,7.0
1,max_houses_per_agent=2,30,17,2,164.66666666666666,165.15,132.78,197.05,0.4181335775626852,0.43505770377102204,0.31931349131442255,0.504673866795541,11.55283797312342,11.574846717106247,9.263387588739224,13.937642837233465,25.618470690565964,26.250729465454167,18.377316673509913,31.17217262361018,13.8,14.0,13.0,14.0,1.0333333333333334,1.0,0.0,2.0,0.06904761904761904,0.07142857142857142,0.0,0.14285714285714285,6.9,7.0,6.5,7.0
1,max_houses_per_agent=2,30,18,2,157.98333333333332,159.35,130.83,192.31,0.41920763596931476,0.4423419821226832,0.31592086155483373,0.5008500956510311,11.074919991539153,11.165592865216551,9.082882653061226,13.599606607699284,25.20224709877921,24.72879410736088,18.672225276523353,31.049980002214784,13.733333333333333,14.0,13.0,14.0,0.6,0.0,0.0,2.0,0.07380952380952381,0.07142857142857142,0.0,0.14285714285714285,6.866666666666666,7.0,6.5,7.0
