cell_index,cell_label,n_seeds,epoch,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
0,baseline,20,0,80.108,79.92750000000001,72.53,88.51350000000001,0.31164345507616925,0.31074480798655696,0.26677763059895954,0.3808832240862501,4.850928272461915,4.844471452724988,4.339105363985306,5.39620076459313,7.842525,7.82775,7.016000000000002,8.6757,8.35,8.0,6.0,11.1,1.3,1.0,0.9,2.0,0.184375,0.1875,0.125,0.3125,4.175,4.0,3.0,5.55
0,baseline,20,1,89.098,89.4675,74.5,101.565,0.48083481572230163,0.4868485091967333,0.42322943121890505,0.5366228352383908,5.328207592138849,5.350624391905824,4.386036052258164,6.0927940798000835,8.7242988,8.681633999999999,7.119979600000001,10.346787999999998,9.7,9.0,6.9,13.0,1.2,1.0,0.0,2.0,0.165625,0.125,0.125,0.25,4.85,4.5,3.45,6.5
0,baseline,20,2,90.94725,91.1725,65.78050000000002,110.65950000000001,0.5825607884818682,0.5788813908798474,0.5173477708742723,0.6549465937848925,5.392922730759066,5.419275277354567,3.7600939059993816,6.699210445853967,8.800608667203125,8.5895834790625,5.985294922874999,11.44341335,10.0,10.0,7.0,14.0,1.4,1.5,0.9,2.0,0.296875,0.3125,0.18125,0.38125,5.0,5.0,3.5,7.0
0,baseline,20,3,95.24675,95.3675,71.67000000000002,118.11,0.6230691531920259,0.630894947920313,0.5415656392512475,0.6995490540514333,5.641387298403987,5.652497978874184,4.130310649949473,7.072723342764261,9.69879565722918,9.657798427362103,5.860885783500001,12.770672668125004,11.2,11.0,8.9,13.1,0.65,0.5,0.0,2.0,0.44375,0.4375,0.3125,0.5625,5.6,5.5,4.45,6.55
0,baseline,20,4,103.6025,106.5675,72.45,135.187,0.617260468031724,0.6058390519608278,0.5527597049570874,0.7003157852721558,6.166526015984138,6.348864564277545,4.178572679453869,8.1267942900791,10.762692009467816,10.54938030703125,6.203334814441605,15.732729783405171,12.95,13.0,10.9,15.0,0.5,0.0,0.0,1.0,0.5,0.5,0.375,0.625,6.475,6.5,5.45,7.5
0,baseline,20,5,123.96875,122.69999999999999,89.25,161.56,0.6336438215724874,0.6227007190997991,0.5651358779497743,0.7359588247310899,7.431224964213756,7.331211213387064,5.265912014873522,9.767169917554224,14.78256028617664,16.009108458999783,8.688405422015627,20.357680794858013,13.95,14.0,12.0,15.1,1.15,1.0,0.0,2.0,0.459375,0.4375,0.36875,0.56875,6.975,7.0,6.0,7.55
0,baseline,20,6,137.0235,137.7,95.32,184.36,0.6309008717580831,0.6341529782149447,0.5676317596974172,0.7153271539295281,8.248518314120957,8.285354594948664,5.604316134340947,11.23587892439771,18.500347896295523,19.476047082789865,10.783020044264756,26.821836891381444,13.8,14.0,12.0,16.0,0.4,0.0,0.0,1.0,0.484375,0.5,0.375,0.56875,6.9,7.0,6.0,8.0
0,baseline,20,7,148.2635,138.0,110.39,195.19,0.6310846765082937,0.6290094001881248,0.5504886411543712,0.7172794025649047,8.950926411745854,8.27347417686289,6.581353158876326,11.908778610194808,21.109035990296665,20.314017160242386,13.052963601610267,29.31865581013701,14.15,14.0,12.0,16.0,0.45,0.0,0.0,1.0,0.490625,0.5,0.375,0.5625,7.075,7.0,6.0,8.0
0,baseline,20,8,163.40025,148.7675,120.4235,217.88,0.6325577492469601,0.6216869728467964,0.5586394866476535,0.7217280876494024,9.89623675037652,8.97648732859885,7.24331674754162,13.326860201106916,25.35166718400048,23.13501279070522,15.666029012162271,38.54105071170847,14.4,14.0,13.9,15.1,1.15,1.0,0.0,2.0,0.446875,0.4375,0.3125,0.5625,7.2,7.0,6.95,7.55
0,baseline,20,9,173.7955,156.85,128.63,244.66150000000002,0.6379190351580443,0.6349351111349141,0.551462561707367,0.7316001868670908,10.543259232420978,9.484456163716708,7.695414707404931,15.015612469146317,29.490629918376438,27.580705390916684,20.72374053373343,46.204100659344846,14.45,15.0,13.8,15.1,0.4,0.0,0.0,1.0,0.45625,0.5,0.36875,0.50625,7.225,7.5,6.9,7.55
0,baseline,20,10,181.01225,162.3,126.97,248.7505,0.6414550937511335,0.657138162535412,0.5557275533633957,0.7385246065650856,10.992538078124433,9.78890611918083,7.596859241869628,15.269042473318303,31.988050969913374,28.949057534548594,19.59579162606577,48.34196824602259,14.65,15.0,13.0,16.0,0.4,0.0,0.0,1.0,0.465625,0.5,0.36875,0.5625,7.325,7.5,6.5,8.0
0,baseline,20,11,199.772,185.5,143.32,279.96,0.6468881438516528,0.6523991288510914,0.5565994284988967,0.7386954735962091,12.162305928074174,11.26986916637533,8.585003349127263,17.208468744113325,37.43804984020142,35.12889993317444,23.674109910065994,58.40810838384283,15.25,15.0,14.0,16.0,1.2,1.0,0.9,2.0,0.45625,0.4375,0.3125,0.5625,7.625,7.5,7.0,8.0
0,baseline,20,12,199.64675,191.54999999999998,132.37,295.7915,0.6548904435881637,0.6442455795431776,0.5796639186989513,0.740116244084385,12.150476653205917,11.65399911600732,7.889595662678323,18.197909137049322,40.28934943175415,37.09780318353076,23.256115980455707,64.62851563652596,15.0,15.0,14.0,16.0,0.3,0.0,0.0,1.0,0.478125,0.5,0.36875,0.5625,7.5,7.5,7.0,8.0
0,baseline,20,13,210.13,208.6,144.61,295.92,0.6516953924918573,0.6547509244483876,0.5687049776984939,0.7105088030346761,12.807277303754072,12.707348867747658,8.72446995053123,18.19452918864217,43.56943895124092,40.55143971659545,24.1729079759407,66.02180038225676,15.35,15.5,14.0,16.0,0.45,0.0,0.0,1.0,0.478125,0.5,0.36875,0.5625,7.675,7.75,7.0,8.0
0,baseline,20,14,228.52,206.9,158.26999999999998,324.87,0.6622144122545881,0.6643166560870082,0.5825747414010597,0.7331455359547536,13.951392793872706,12.580041176879597,9.541509709072661,20.01308762929947,50.30741866803707,47.53933411486561,30.787786343234057,74.95488343386357,15.45,16.0,14.9,16.0,1.15,1.0,0.9,2.0,0.465625,0.46875,0.36875,0.56875,7.725,8.0,7.45,8.0
0,baseline,20,15,237.39,237.60000000000002,171.49,322.49,0.6613713286139711,0.665957859155373,0.5776690545143888,0.7135719212254323,14.506189335693014,14.51265751423378,10.340787393544929,19.835698165238515,56.68569125977458,61.37166536521252,33.15320904016748,78.49826916306456,15.5,16.0,14.9,16.0,0.35,0.0,0.0,1.0,0.471875,0.5,0.375,0.5625,7.75,8.0,7.45,8.0
0,baseline,20,16,241.89,223.85000000000002,168.29,348.5,0.6657796049946432,0.6734219181785415,0.588280838924663,0.7206452016811931,14.78523519750268,13.639987058245591,10.16113239637385,21.46072928130561,58.320354378581925,54.1785464373356,35.124832439704974,81.7662131869961,15.55,16.0,14.9,16.0,0.4,0.0,0.0,1.0,0.46875,0.46875,0.36875,0.5625,7.775,8.0,7.45,8.0
0,baseline,20,17,260.99,260.75,173.69,352.94,0.6634714899077417,0.6714360079165463,0.5881965099716339,0.7231357909350041,15.98013925504613,15.980853250156713,10.537692286518938,21.72671668157713,65.66403330339688,60.88595341129326,36.85670346299265,100.07469325877867,15.75,16.0,15.0,16.0,1.25,1.0,1.0,2.0,0.45,0.4375,0.36875,0.50625,7.875,8.0,7.5,8.0
0,baseline,20,18,267.455,259.65,180.59,365.22,0.6709031569958601,0.6667591222879684,0.5976269206872655,0.7568707362034429,16.38048592150207,15.895993102768912,10.903198136718924,22.508107525933514,73.4673768857735,72.91848181417845,41.85987212269112,108.72609247798829,15.6,16.0,14.0,16.0,0.3,0.0,0.0,1.0,0.4875,0.5,0.43125,0.5625,7.8,8.0,7.0,8.0
0,baseline,20,19,275.77,267.04999999999995,192.41,374.32,0.6759131206398894,0.6747552454661602,0.6082261348909794,0.7619600785340315,16.897668439680054,16.344713135486018,11.678843914072155,23.06666511405585,77.4446460511697,74.86537107620083,42.03713539240358,116.91343401546334,15.75,16.0,14.9,16.0,0.4,0.0,0.0,1.0,0.5,0.5,0.375,0.625,7.875,8.0,7.45,8.0
0,baseline,20,20,289.655,288.2,199.16,393.68,0.6731413314888834,0.6709311194129104,0.5865759799423845,0.7508290169148236,17.76686683425556,17.686090356851658,12.075408393827999,24.28585192725862,81.13906818401426,79.19108252663406,48.190185181578215,123.24429578533862,15.6,16.0,15.0,16.0,1.25,1.0,0.9,2.0,0.44375,0.4375,0.3125,0.5625,7.8,8.0,7.5,8.0
0,baseline,20,21,301.88,295.25,208.53,397.76,0.6738275249420143,0.6733812670390849,0.6062137350540219,0.7297045775586869,18.530586237528993,18.111178636507116,12.673016393517415,24.554265896972407,92.57270463689159,90.99725155099182,56.924648756619035,128.81475580245814,15.85,16.0,15.0,16.0,0.35,0.0,0.0,1.0,0.48125,0.5,0.375,0.56875,7.925,8.0,7.5,8.0
0,baseline,20,22,306.67985371819157,285.8,212.18,423.5773669274478,0.6768857259408487,0.6885473779209557,0.5828579782949701,0.7462969593094574,18.82904799441655,17.50880031972253,12.903561185016876,26.134463544143408,95.90218901843252,88.88368111032077,60.012531403548735,147.87387189072578,15.85,16.0,15.0,16.0,0.4,0.0,0.0,1.0,0.48125,0.5,0.36875,0.625,7.925,8.0,7.5,8.0
0,baseline,20,23,320.225,301.6,206.84,442.01,0.6704474723509463,0.6657690906532261,0.6133158031011889,0.737212837391138,19.678838763824526,18.5340389484954,12.602859002582447,27.297875417815202,98.79371178932482,87.22031390726629,56.86002925036268,138.59741609007952,15.6,16.0,14.0,16.0,1.2,1.0,0.9,2.0,0.440625,0.4375,0.3125,0.50625,7.8,8.0,7.0,8.0
0,baseline,20,24,331.38,307.35,228.43,455.07,0.6768097796756007,0.6679147465437788,0.6116236925720867,0.740704380607319,20.3728451101622,18.862180497198878,13.94460736848589,28.11958477367276,110.27090408125824,100.93248635677168,66.19360921235644,164.4696043100248,15.65,16.0,15.0,16.0,0.4,0.0,0.0,1.0,0.45,0.46875,0.3125,0.5625,7.825,8.0,7.5,8.0
